ext_id,ontology,title,image_link,predicted_ontology 
373910156,female>TShirts,Levi's Little Girls 4-6x Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910156-front-pdp.jpg?$pdp_desktop_full$,girls>topwear>tshirts
658170098,male>Shirts,Levi's Short Sleeve Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658170098-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
228470006,male>Socks,Levi's 2 Pack No Show Socks,https://lsco.scene7.com/is/image/lsco/Levis/clothing/228470006-front-pdp.jpg?$pdp_desktop_acc$,unisex>underwear_&_socks>socks
5500059,male>Jeans,Levi's 550 Relaxed Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005500059-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
177780187,female>Jeans,Levi's 710 Super Skinny Warm Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/177780187-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
288330075,male>Jeans,Levi's 512 Slim Taper Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/288330075-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
323170046,female>Shorts,Levi's 501 Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170046-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
347600007,female>Sweaters,Levi's Crewneck Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/347600007-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
362550003,female>Jeans,Levi's 711 Skinny Jeans (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/362550003-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
359240000,female>Jeans,Levi's Altered Wide Leg Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/359240000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
372520011,male>Jeans,Levi's Boys 8-20 511 Slim Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/372520011-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
383460008,female>Scarves,Levi's Fair Isle Scarf,https://lsco.scene7.com/is/image/lsco/Levis/clothing/383460008-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>scarves
658160232,male>Shirts,Levi's Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658160232-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
675050098,male>Jeans,Levi's 1967 505 Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/675050098-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
188820086,female>Jeans,Levi's 721 High Rise Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820086-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
381090003,male>Shoes,Levi's Carbon Moc Boots,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381090003-front-pdp.jpg?$pdp_desktop_full$,unisex>shoes>boots>others
224910284,male>TShirts,Levi's Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910284-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
224910250,male>TShirts,Levi's Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910250-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
235470012,female>Shorts,Levi's High Rise Wedgie Fit Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/235470012-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
288330059,male>Jeans,Levi's 512 Slim Taper Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/288330059-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
299690001,female>Shorts,Levi's Bermuda Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/299690001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
347620000,female>Sweaters,Levi's Long Cardigan,https://lsco.scene7.com/is/image/lsco/Levis/clothing/347620000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>cardigans
358790001,female>Shirts,Levi's Easy Popover Shirt (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/358790001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
359480000,male>TShirts,Levi's Commuter Pro Burn Out Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/359480000-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
372310004,male>Pants,Levi's Baby 12-24M Overalls Pants,https://lsco.scene7.com/is/image/lsco/Levis/clothing/372310004-front-pdp.jpg?$pdp_desktop_full$,baby>bottomwear>pants>others
373540011,female>Shorts,Levi's Girls 7-16 Scarlett Shorty Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/373540011-front-pdp.jpg?$pdp_desktop_bottoms$,girls>bottomwear>shorts
374260017,female>JeanJacketsandTruckers,Levi's Toddler Girls 2T-4T Sherpa Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374260017-front-pdp.jpg?$pdp_desktop_full$,baby>outerwear>jackets&coats>others
374530015,male>Underwear,Levi's 200 Series Boxer Briefs (2 Pack),https://lsco.scene7.com/is/image/lsco/Levis/clothing/374530015-front-pdp.jpg?$pdp_desktop_acc$,men>underwear_&_socks>underwear
520770003,male>Pants,Levi's Chino Pants,https://lsco.scene7.com/is/image/lsco/XX/clothing/520770003-front-pdp.jpg?$pdp_desktop_full$,unisex>bottomwear>pants>chinos
669860074,male>Shirts,Levi's Classic Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860074-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
403500035,male>Jeans,Levi's Boys 8-20 550 Relaxed Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/403500035-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
227910019,female>Jeans,Levi's Mile High Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/227910019-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
196310040,female>Jeans,Levi's 314 Shaping Straight Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/196310040-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
564110006,male>Polos,Levis MLB Rugby Polo Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/564110006-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirt
335010048,male>Jeans,Levi's 1933 501 Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/335010048-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
219310012,male>Sweatshirts,Levi's Bay Meadows Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/219310012-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
705070056,male>JeanJacketsandTruckers,Levi's 1953 Type II Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/705070056-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
398100003,female>Tank Tops,Levi's Graphic Crop Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/398100003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
374900080,male>TShirts,Levi's Baby 0-12M Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900080-front-pdp.jpg?$pdp_desktop_full$,baby>topwear>tshirts
211980020,male>Shirts,Levi's NFL Plaid Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980020-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
354910001,male>Vests,Levi's Packable Puffer Down Vest,https://lsco.scene7.com/is/image/lsco/Levis/clothing/354910001-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>vests
212310033,female>Shirts,Levi's NFL Plaid Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/212310033-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
266770047,female>Shirts,Levi's Sidney One Pocket Boyfriend Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/266770047-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
193910003,female>Tank Tops,Levi's Classic Ribbed Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/193910003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
328880003,male>Shirts,Levi's Pacific No Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/328880003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
360520001,male>Sweaters,Levi's Classic Crewneck Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/360520001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
224910385,male>TShirts,Levi's x Peanuts Classic Logo Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910385-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
235480057,female>Shirts,Levi's Classic One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/235480057-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
354480000,male>Jackets,Levi's Reversible Bomber Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/354480000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>bomber
521630002,male>Pants,Levi's 502 Regular Taper Fit Chino Pant,https://lsco.scene7.com/is/image/lsco/Levis/clothing/521630002-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>chinos
521080000,female>Overalls,Levi's Baggy Overalls,https://lsco.scene7.com/is/image/lsco/Levis/clothing/521080000-front-pdp.jpg?$pdp_desktop_full$,unisex>bottomwear>others
359560000,male>Jackets,Levi's Down Sutro Parka,https://lsco.scene7.com/is/image/lsco/Levis/clothing/359560000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>parka
669860075,male>Shirts,Levi's Classic Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860075-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
380320009,male>Scarves,Levi's Checkerboard Scarf,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380320009-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>scarves
212310028,female>Shirts,Levi's NFL Plaid Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/212310028-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
383670013,female>Shoes,Levi's Rosedale Slip On Espadrille,https://lsco.scene7.com/is/image/lsco/Levis/clothing/383670013-front-pdp.jpg?$pdp_desktop_acc$,unisex>shoes>athletic_sneakers>slipon
195870066,male>Shirts,Levi's Classic Worker Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/195870066-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
173730011,female>TShirts,Levi's Slim V-Neck Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/173730011-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
194920028,male>Sweatshirts,Levi's Graphic Crewneck Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/194920028-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
360460000,male>Sweaters,Levi's Ribbed Crew Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/360460000-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
276900003,male>Jackets,Levi's Presidio Parka,https://lsco.scene7.com/is/image/lsco/Levis/clothing/276900003-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>parka
323170064,female>Shorts,Levi's 501 Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170064-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
669860070,male>Shirts,Levi's Classic Doubleweave Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860070-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
227500014,female>Shirts,Levi's Modern Popover Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/227500014-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
347060000,female>Coats,Levi's Andrea Coat,https://lsco.scene7.com/is/image/lsco/Levis/clothing/347060000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
348210001,female>Sweaters,Levi's Lurex Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/348210001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
386630000,male>Jackets,Levi's Souvenir Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/386630000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
346240001,female>Shirts,Levi's Lara Top,https://lsco.scene7.com/is/image/lsco/Levis/clothing/346240001-front-pdp.jpg?$pdp_desktop_full$,women>topwear>others
249960017,female>Shirts,Levi's Classic Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/249960017-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
362650001,female>Jeans,Levi's 311 Shaping Zipper Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/362650001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
346220000,female>Pants,Levi's Misha Culottes Pants,https://lsco.scene7.com/is/image/lsco/Levis/clothing/346220000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>others
5012546,male>Jeans,Levi's Made in the USA 501 Original Fit Selvedge Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005012546-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
361970004,female>Jeans,Levi's 501 Taper Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/361970004-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
374570014,male>Bandanas,Levi's Paisley Bandana,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374570014-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>scarves
392920001,male>Overalls,Levis SilverTab Overalls,https://lsco.scene7.com/is/image/lsco/Levis/clothing/392920001-front-pdp.jpg?$pdp_desktop_full$,unisex>bottomwear>others
374260011,female>JeanJacketsandTruckers,Levi's Little Girls 4-6x Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374260011-front-pdp.jpg?$pdp_desktop_full$,girls>outerwear>jackets&coats>denim
297990009,male>Shirts,Levis Skateboarding Riveter Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/297990009-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
236760011,female>Capris,Levi's 311 Shaping Skinny Capris,https://lsco.scene7.com/is/image/lsco/Levis/clothing/236760011-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>crops_capris
398030002,male>TShirts,Levis SilverTab Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/398030002-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
55100706,male>Jeans,Levi's 510 Skinny Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100706-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
342010013,male>TShirts,Levis Skateboarding Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/342010013-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
224910402,male>TShirts,Levi's x Peanuts Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910402-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
658240382,male>Shirts,Levi's Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658240382-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
188810196,female>Jeans,Levi's 711 Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810196-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
188810052,female>Jeans,Levi's 711 Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810052-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
501550041,male>Jeans,Levi's 1955 501 Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/501550041-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
173690264,female>TShirts,Levi's Perfect Logo Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690264-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
669860068,male>Shirts,Levi's Classic Doubleweave Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860068-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
188820089,female>Jeans,Levi's 721 High Rise Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820089-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
285400024,female>JeanJacketsandTruckers,Levi's NFL Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/285400024-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
374900163,male>TShirts,Toddler Boys 2T-4T Levi's Long Sleeve Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900163-front-pdp.jpg?$pdp_desktop_full$,baby>topwear>tshirts
374900092,male>TShirts,Boys 8-20 Levi's Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900092-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
381260008,female>Bags,Levi's Small Icon Carryall Tote,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381260008-front-pdp.jpg?$pdp_desktop_full$,unisex>bags>totes
383660044,female>Shoes,Levi's Malibu Lady Patch Sneakers,https://lsco.scene7.com/is/image/lsco/Levis/clothing/383660044-front-pdp.jpg?$pdp_desktop_acc$,unisex>shoes>athletic_sneakers>others
563840003,male>Sweatshirts,Levis MLB Pullover Hoodie,https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840003-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>hoodies
399640004,male>TShirts,Levi's Mighty Made Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/399640004-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
5140985,male>Jeans,Levi's 514 Straight Fit Advanced Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005140985-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
266770034,female>Shirts,Levi's Sidney One Pocket Boyfriend Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/266770034-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
299440023,female>JeanJacketsandTruckers,Levi's Ex-Boyfriend Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440023-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
378630037,male>Socks,Levis 3-Pack Sport Stripe Socks,https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630037-front-pdp.jpg?$pdp_desktop_full$,unisex>underwear_&_socks>socks
577490000,female>Jeans,Levi's 501 Original Limited Edition Selvedge Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/577490000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
200990013,female>Overalls,Levi's Bib and Brace Youthwear,https://lsco.scene7.com/is/image/lsco/Levis/clothing/200990013-front-pdp.jpg?$pdp_desktop_full$,>bottomwear>others
218340061,female>Jeans,Levi's 714 Straight Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/218340061-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
723340290,male>JeanJacketsandTruckers,Levis Pride Community Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/723340290-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
658260137,male>Shirts,Levi's Short Sleeve Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658260137-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
399650001,male>Henleys,Levi's Classic Henley,https://lsco.scene7.com/is/image/lsco/Levis/clothing/399650001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>others
477370010,male>TShirts,Levi's NBA Rugby Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/477370010-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
577860000,female>Tank Tops,Levi's Colorblock Crop Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/577860000-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
574060008,male>Shirts,Levi's Modern Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/574060008-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
375410064,male>Wallets,Levi's Hyde Bifold Wallet,https://lsco.scene7.com/is/image/lsco/Levis/clothing/375410064-front-pdp.jpg?$pdp_desktop_full$,men>bags>wallets
393600000,female>Shorts,Levi's Drifter Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/393600000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
236430013,female>Leggings,Levi's Pull On Legging (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/236430013-front-pdp.jpg?$pdp_desktop_bottoms$,women>bottomwear>pants>leggings
524420000,female>Jeans,Levi's Crush Taper Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/524420000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
295020033,female>Jeans,Levi's 501 Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/295020033-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
196320001,female>Jeans,Levi's 315 Shaping Boot Cut Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/196320001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
392720003,male>JeanJacketsandTruckers,Levi's Type IV Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/392720003-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
264490001,male>Sweatshirts,Levi's Crew Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/264490001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
561390001,female>Sweaters,Levi's Long Cardigan,https://lsco.scene7.com/is/image/lsco/Levis/clothing/561390001-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>cardigans
372480003,male>Jeans,Levi's Toddler Boys 2T-4T 502 Regular Taper Fit Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372480003-front-pdp.jpg?$pdp_desktop_full$,baby>bottomwear>jeans>others
561290001,female>Tank Tops,Levi's Camisole,https://lsco.scene7.com/is/image/lsco/Levis/clothing/561290001-front-pdp.jpg?$pdp_desktop_full$,women>lingerie>camisoles
771350496,female>Belts,Levi's Core Contrast Loop Belt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/771350496-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>belts
373500152,female>Jeans,Levi's Girls 7-16 710 Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373500152-front-pdp.jpg?$pdp_desktop_full$,girls>bottomwear>jeans>skinny
439350019,male>Jeans,Levi's Boys 8-20 511 Slim Fit Jeans (Husky),https://lsco.scene7.com/is/image/lsco/H1-18/clothing/439350019-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
544500021,male>Jeans,Levi's Boys 8-20 505 Regular Fit Jeans (Slim),https://lsco.scene7.com/is/image/lsco/H1-18/clothing/544500021-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
548500022,male>Jeans,Levi's Boys 8-20 505 Regular Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/548500022-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
372560016,male>Pants,Levi's Boys 8-20 Twill Joggers Pants,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372560016-front-pdp.jpg?$pdp_desktop_full$,boys>activewear>pants
372520021,male>Jeans,Levi's Boys 8-20 511 Slim Fit Performance Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372520021-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
5690264,male>Jeans,Levi's 569 Loose Straight Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005690264-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
196450009,female>Jeans,Levi's 315 Shaping Boot Cut Jeans (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/196450009-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
196270000,female>Jeans,Levi's 312 Shaping Slim Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/196270000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
372600016,male>Shorts,Levi's Boys 8-20 Westwood Cargo Shorts,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372600016-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>shorts
373470016,female>Jeans,Levi's Girls 7-16 711 Skinny Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373470016-front-pdp.jpg?$pdp_desktop_full$,girls>bottomwear>jeans>skinny
381260028,male>Bags,Levis Logo Tote Bag,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381260028-front-pdp.jpg?$pdp_desktop_full$,unisex>bags>others
658240353,male>Shirts,Levi's Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658240353-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
196310000,female>Jeans,Levi's 314 Shaping Straight Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/196310000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
554510002,female>Jeans,Levi's 721 High Rise Ankle Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/554510002-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
372600034,male>Shorts,Levi's Boys 8-20 Westwood Cargo Shorts (Husky),https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372600034-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>shorts
5690267,male>Jeans,Levi's 569 Loose Straight Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005690267-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
